38,3,207.98,249.97,97.15,43.859999999999985,1,1,1.0
39,2,14.91,373.4,160.59,76.60000000000002,1,1,1.0
39,3,207.98,250.04,97.16999999999999,43.84,1,1,1.0
40,2,0.0,376.2,153.6,79.90000000000003,1,1,1.0
40,3,207.98,250.11,97.18000000000004,43.81,1,1,1.0
41,2,0.0,380.7,128.0,81.5,1,1,1.0
41,3,207.98,250.18,97.19000000000003,43.77999999999997,1,1,1.0
42,2,0.0,384.4,102.8,83.5,1,1,1.0
42,3,207.98,250.26,97.21000000000001,43.75,1,1,1.0
43,2,0.0,392.9,75.6,73.80000000000001,1,1,1.0
43,3,207.98,250.33,97.22,43.72,1,1,1.0
44,2,0.0,392.9,49.6,72.60000000000002,1,1,1.0
44,3,207.98,250.4,97.22999999999999,43.68999999999997,1,1,1.0
45,2,0.0,409.2,24.4,56.30000000000001,1,1,1.0
45,3,207.98,250.47,97.25000000000003,43.66999999999999,1,1,1.0
46,3,207.98,250.54,97.26000000000002,43.640000000000015,1,1,1.0
47,3,207.98,250.61,97.27000000000001,43.610000000000014,1,1,1.0
48,3,207.98,250.68,97.28999999999999,43.589999999999975,1,1,1.0
49,3,207.98,250.76,97.29999999999998,43.55000000000001,1,1,1.0
50,3,207.98,250.83,97.31000000000003,43.52000000000001,1,1,1.0
51,3,207.98,250.9,97.33000000000001,43.49999999999997,1,1,1.0
51,4,949.83,227.31,10.169999999999959,57.920000000000016,1,1,1.0
52,3,207.98,250.97,97.34,43.47,1,1,1.0
52,4,944.2,227.31,15.799999999999955,57.920000000000016,1,1,1.0
53,3,207.98,251.04,97.35,43.440000000000026,1,1,1.0
53,4,941.1,224.8,18.899999999999977,60.43000000000001,1,1,1.0
54,3,207.98,251.11,97.37000000000003,43.41999999999996,1,1,1.0
54,4,936.7,224.8,23.299999999999955,63.599999999999966,1,1,1.0
55,3,207.98,251.19,97.38000000000002,43.379999999999995,1,1,1.0
55,4,931.0,224.8,29.0,63.599999999999966,1,1,1.0
55,5,935.48,234.78,11.419999999999959,33.73999999999998,1,1,0.0
56,3,207.98,251.26,97.39000000000001,43.35000000000002,1,1,1.0
56,4,926.0,224.8,34.0,63.599999999999966,1,1,1.0
56,5,931.67,235.33,11.420000000000073,33.72999999999999,1,1,0.0
57,3,207.98,251.33,97.41,43.33000000000001,1,1,1.0
57,4,921.6,224.8,38.39999999999998,67.39999999999998,1,1,1.0
57,5,926.77,235.33,11.430000000000064,33.72999999999999,1,1,0.0
58,3,207.98,251.4,97.41999999999999,43.29999999999998,1,1,1.0
58,4,917.2,224.8,42.799999999999955,71.19999999999999,1,1,1.0
58,5,921.33,236.42,11.42999999999995,33.72999999999999,1,1,0.0
59,3,207.98,251.55,97.39000000000001,43.289999999999964,1,1,1.0
59,4,911.5,224.8,48.5,71.19999999999999,1,1,1.0
59,5,915.34,236.96,11.42999999999995,33.73999999999998,1,1,0.0
60,3,207.98,251.7,97.35999999999999,43.28000000000003,1,1,1.0
60,4,906.5,224.8,53.5,71.80000000000001,1,1,1.0
60,5,910.45,236.96,11.419999999999959,33.73999999999998,1,1,0.0
61,3,207.98,251.86,97.33000000000001,43.25999999999999,1,1,1.0
61,4,901.5,224.8,58.5,75.59999999999997,1,1,1.0
61,5,904.46,236.96,11.42999999999995,33.73999999999998,1,1,0.0
62,3,207.98,252.01,97.28999999999999,43.25,1,1,1.0
62,4,896.45,224.8,63.549999999999955,75.59999999999997,1,1,1.0
62,5,900.11,237.5,11.419999999999959,33.74000000000001,1,1,0.0
63,3,207.98,252.16,97.26000000000002,43.23999999999998,1,1,1.0
63,4,891.4,224.8,68.60000000000002,75.59999999999997,1,1,1.0
63,5,893.58,238.59,11.419999999999959,33.73999999999998,1,1,0.0
64,3,207.98,252.31,97.22999999999999,43.23000000000002,1,1,1.0
64,4,883.2,224.8,76.79999999999995,78.89999999999998,1,1,1.0
64,5,887.05,241.86,11.420000000000073,33.74000000000001,1,1,0.0
65,3,207.98,252.46,97.20000000000002,43.22,1,1,1.0
65,4,878.8,224.8,81.20000000000005,79.39999999999998,1,1,1.0
65,5,880.52,242.95,11.420000000000073,33.73000000000002,1,1,0.0
66,3,207.98,252.62,97.16999999999999,43.19999999999999,1,1,1.0
66,4,873.4,224.8,86.60000000000002,81.59999999999997,1,1,1.0
66,5,875.08,244.03,11.419999999999959,33.73999999999998,1,1,0.0
67,3,207.98,252.77,97.14000000000001,43.18999999999997,1,1,1.0
67,4,865.8,224.8,94.20000000000005,82.69999999999999,1,1,1.0
67,5,867.46,245.12,11.419999999999959,33.74000000000001,1,1,0.0
68,3,207.98,252.92,97.1,43.180000000000035,1,1,1.0
68,4,860.2,226.7,99.79999999999995,83.19999999999999,1,1,0.0
68,5,862.02,245.12,14.180000000000064,35.379999999999995,1,1,0.0
69,3,208.03,253.07,96.97,43.139999999999986,1,1,1.0
69,4,853.1,227.2,106.89999999999998,83.19999999999999,1,1,0.0
69,5,853.85,245.67,14.18999999999994,35.37000000000003,1,1,0.0
70,3,208.08,253.22,96.83000000000001,43.099999999999994,1,1,1.0
70,4,846.5,227.2,113.5,85.60000000000002,1,1,0.0
70,5,847.87,247.3,14.17999999999995,35.379999999999995,1,1,0.0
71,3,208.13,253.36,96.69,43.06999999999999,1,1,1.0
71,4,839.9,227.2,120.10000000000002,86.0,1,1,0.0
71,5,840.79,247.84,14.190000000000055,35.380000000000024,1,1,0.0
72,3,208.19,253.51,96.54000000000002,43.03000000000003,1,1,1.0
72,4,832.8,227.2,127.20000000000005,87.40000000000003,1,1,0.0
72,5,833.18,249.47,14.180000000000064,35.380000000000024,1,1,0.0
73,3,208.24,253.66,96.39999999999998,42.98999999999998,1,1,1.0
73,4,825.3,227.2,134.70000000000005,90.19999999999999,1,1,0.0
73,5,826.65,251.11,14.180000000000064,35.370000000000005,1,1,0.0
74,3,208.29,253.81,96.26000000000002,42.94999999999999,1,1,1.0
74,4,815.7,229.1,144.29999999999995,89.70000000000002,1,1,0.0
74,5,813.0,252.19,21.299999999999955,35.379999999999995,1,1,0.0
75,3,208.34,253.96,96.13000000000002,42.91,1,1,1.0
75,4,812.6,230.04,147.39999999999998,90.66,1,1,0.0
75,5,804.84,252.19,21.299999999999955,35.379999999999995,1,1,0.0
76,3,208.4,254.1,95.97999999999999,42.880000000000024,1,1,1.0
76,4,797.6,231.7,162.39999999999998,91.40000000000003,1,1,0.0
76,5,796.68,254.37,21.300000000000068,35.379999999999995,1,1,0.0
77,3,208.45,254.25,95.84000000000003,42.839999999999975,1,1,1.0
77,4,793.9,232.51,166.10000000000002,91.40000000000003,1,1,0.0
77,5,790.15,254.37,21.300000000000068,35.379999999999995,1,1,0.0
78,3,208.5,254.4,95.69999999999999,42.79999999999998,1,1,1.0
78,4,783.7,232.51,176.29999999999995,93.79000000000002,1,1,0.0
78,5,781.44,250.6,29.959999999999923,40.79999999999998,1,1,0.0
79,3,208.47,254.26,95.72999999999999,42.80000000000001,1,1,1.0
79,4,778.8,234.1,175.92000000000007,93.79999999999998,1,1,0.0
79,5,771.1,251.69,29.959999999999923,40.80000000000001,1,1,0.0
79,6,943.73,236.32,16.269999999999982,31.04000000000002,1,1,0.0
80,3,208.44,254.11,95.75999999999999,42.80000000000001,1,1,1.0
80,4,770.0,235.0,179.10000000000002,96.0,1,1,0.0
80,5,761.85,253.86,29.959999999999923,40.80000000000001,1,1,0.0
80,6,938.6,235.4,20.92999999999995,32.42999999999998,1,1,0.0
81,3,208.41,253.96,95.79999999999998,42.809999999999974,1,1,1.0
81,4,761.5,235.0,180.5,97.39999999999998,1,1,0.0
81,5,749.88,256.58,34.82000000000005,35.31999999999999,1,1,0.0
81,6,931.07,237.28,20.92999999999995,32.42999999999998,1,1,0.0
82,3,208.38,253.82,95.82999999999998,42.81,1,1,1.0
82,4,753.0,235.0,184.79999999999995,98.80000000000001,1,1,0.0
82,5,740.09,257.7,39.20999999999992,36.920000000000016,1,1,0.0
82,6,925.9,239.16,20.930000000000064,32.42999999999998,1,1,0.0
83,3,208.35,253.67,95.85999999999999,42.82000000000002,1,1,1.0
83,4,744.5,238.3,187.20000000000005,98.80000000000001,1,1,0.0
83,5,729.75,257.7,41.35000000000002,38.55000000000001,1,1,0.0
83,6,919.32,240.57,20.92999999999995,32.43000000000001,1,1,0.0
84,3,208.32,253.53,95.88999999999999,42.809999999999974,1,1,1.0
84,4,734.2,237.8,190.39999999999998,100.69999999999999,1,1,0.0
84,5,718.86,258.2,42.93999999999994,40.23000000000002,1,1,0.0
84,6,914.61,240.1,20.92999999999995,32.42999999999998,1,1,0.0
85,3,208.29,253.38,95.91999999999999,42.81999999999999,1,1,1.0
85,4,724.8,239.2,193.70000000000005,101.69999999999999,1,1,0.0
85,5,707.98,258.2,45.120000000000005,39.69999999999999,1,1,0.0
85,6,908.97,239.63,20.92999999999995,32.43000000000001,1,1,0.0
86,3,208.26,253.24,95.96000000000004,42.81999999999999,1,1,1.0
86,4,716.3,239.7,197.70000000000005,103.10000000000002,1,1,0.0
86,5,697.12,259.29,45.10000000000002,39.69999999999999,1,1,0.0
86,6,876.0,237.7,46.379999999999995,34.360000000000014,1,1,0.0
87,3,208.22,253.09,96.00000000000003,42.83000000000001,1,1,1.0
87,4,705.0,240.5,203.29999999999995,105.10000000000002,1,1,0.0
87,5,686.78,260.38,45.10000000000002,39.69999999999999,1,1,0.0
87,6,870.4,237.7,45.389999999999986,34.829999999999984,1,1,0.0
88,3,208.19,252.95,96.03000000000003,42.81999999999999,1,1,1.0
88,4,704.92,241.41,202.5,106.4,1,1,0.0
88,5,675.35,260.92,45.10000000000002,39.69999999999999,1,1,0.0
88,6,863.35,238.64,45.389999999999986,34.83000000000004,1,1,0.0
89,3,208.16,252.42,96.06000000000003,42.83000000000001,1,1,1.0
89,4,688.0,244.1,206.10000000000002,106.00000000000003,1,1,0.0
89,5,663.38,262.55,45.10000000000002,39.69999999999999,1,1,0.0
89,6,853.9,241.0,51.08000000000004,34.829999999999984,1,1,0.0
90,3,208.13,251.89,96.09000000000003,42.83000000000004,1,1,1.0
90,4,676.3,243.7,210.5,109.69999999999999,1,1,0.0
90,5,650.87,260.9,50.52999999999997,41.35000000000002,1,1,0.0
90,6,847.79,241.0,51.07000000000005,34.829999999999984,1,1,0.0
91,3,208.1,251.36,96.13000000000002,42.839999999999975,1,1,1.0
91,4,664.9,243.7,215.0,111.69999999999999,1,1,0.0
91,5,638.89,261.4,59.81000000000006,39.200000000000045,1,1,0.0
91,6,842.14,242.88,51.08000000000004,34.829999999999984,1,1,0.0
92,3,208.07,250.84,96.16000000000003,42.83000000000001,1,1,1.0
92,4,653.9,245.7,219.89999999999998,113.40000000000003,1,1,0.0
92,5,625.29,262.5,64.11000000000001,39.19,1,1,0.0
92,6,832.74,242.88,51.069999999999936,37.620000000000005,1,1,0.0
93,3,208.04,250.31,96.19000000000003,42.839999999999975,1,1,1.0
93,4,642.9,246.5,223.60000000000002,114.60000000000002,1,1,0.0
93,5,613.32,261.4,74.9799999999999,40.29000000000002,1,1,0.0
93,6,827.09,242.88,51.07999999999993,37.620000000000005,1,1,0.0
94,3,208.01,249.78,96.22000000000003,42.84,1,1,1.0
94,4,630.8,246.5,226.8900000000001,118.69999999999999,1,1,0.0
94,5,601.89,261.4,74.98000000000002,40.29000000000002,1,1,0.0
94,6,812.0,242.4,54.879999999999995,38.099999999999994,1,1,0.0
95,3,207.98,249.25,96.25000000000003,42.85000000000002,1,1,0.0
95,4,620.6,247.7,231.79999999999995,120.80000000000001,1,1,0.0
95,5,588.29,265.2,76.61000000000001,40.30000000000001,1,1,0.0
95,6,804.95,243.34,54.879999999999995,38.099999999999994,1,1,0.0
96,3,207.8,250.3,96.25999999999999,42.849999999999966,1,1,0.0
96,4,608.0,247.7,237.0,123.60000000000002,1,1,0.0
96,5,574.69,264.1,86.40999999999997,41.39999999999998,1,1,0.0
96,6,798.8,244.8,55.85000000000002,37.110000000000014,1,1,0.0
97,3,207.63,251.35,96.25,42.849999999999994,1,1,0.0
97,4,596.1,251.2,240.5,123.30000000000001,1,1,0.0
97,5,562.71,264.6,90.78999999999996,41.44,1,1,0.0
97,6,786.1,243.4,63.39999999999998,38.51000000000002,1,1,0.0
98,3,207.45,252.4,96.25999999999999,42.849999999999994,1,1,0.0
98,4,583.5,250.79,244.97000000000003,125.71000000000001,1,1,0.0
98,5,550.74,265.69,90.78999999999996,41.44,1,1,0.0
98,6,773.87,243.87,63.39999999999998,38.50999999999999,1,1,0.0
99,3,207.46,252.39,96.02000000000001,42.85000000000002,1,1,0.0
99,4,572.5,252.83,249.10000000000002,125.69999999999996,1,1,0.0
99,5,538.23,266.78,90.77999999999997,41.440000000000055,1,1,0.0
99,6,762.58,247.2,63.40999999999997,36.120000000000005,1,1,0.0
100,3,207.47,252.37,95.78,42.860000000000014,1,1,0.0
100,4,559.09,254.45,255.20999999999992,127.35000000000002,1,1,0.0
100,5,522.45,269.0,96.25,41.389999999999986,1,1,0.0
100,6,754.59,247.2,63.39999999999998,36.120000000000005,1,1,0.0
101,3,207.48,252.36,95.53999999999999,42.849999999999966,1,1,0.0
101,4,545.67,257.7,259.73,127.35000000000002,1,1,0.0
101,5,509.39,268.46,96.25,41.39000000000004,1,1,0.0
101,6,740.77,248.42,63.39999999999998,36.12000000000003,1,1,0.0
102,3,207.5,252.34,95.29000000000002,42.859999999999985,1,1,0.0
102,4,533.07,253.2,264.2299999999999,134.7,1,1,0.0
102,5,494.7,268.5,101.09999999999997,41.35000000000002,1,1,0.0
102,6,729.0,248.01,68.25999999999999,36.129999999999995,1,1,0.0
103,3,207.51,252.33,95.05000000000001,42.859999999999985,1,1,0.0
103,4,519.25,258.08,268.75,132.62,1,1,0.0
103,7,951.17,229.36,8.830000000000041,37.620000000000005,1,1,1.0
103,5,481.64,269.04,101.10000000000002,41.349999999999966,1,1,0.0
103,6,719.65,249.64,68.25999999999999,36.120000000000005,1,1,0.0
104,3,207.52,252.31,94.80999999999997,42.870000000000005,1,1,0.0
104,4,504.62,259.3,274.08000000000004,132.62,1,1,0.0
104,7,947.9,229.36,12.100000000000023,37.620000000000005,1,1,1.0
104,5,470.21,268.0,103.79000000000002,41.85000000000002,1,1,0.0
104,6,707.5,249.64,70.25,36.120000000000005,1,1,0.0
105,3,207.53,252.3,94.57000000000002,42.870000000000005,1,1,0.0
105,4,494.4,261.82,275.5,134.68,1,1,0.0
105,7,945.1,224.2,14.899999999999977,42.78000000000003,1,1,1.0
105,5,454.97,269.6,98.73000000000002,41.879999999999995,1,1,0.0
105,6,692.8,250.45,73.57000000000005,21.75,1,1,0.0
106,3,207.54,252.29,94.26000000000002,42.91,1,1,0.0
106,4,476.8,265.07,283.8,134.73000000000002,1,1,0.0
106,7,938.5,212.4,21.5,54.59,1,1,1.0
106,5,439.19,269.63,93.70999999999998,40.170000000000016,1,1,0.0
106,6,679.5,251.26,76.29999999999995,25.139999999999986,1,1,0.0
107,3,207.55,252.29,92.75,42.01000000000002,1,1,0.0
107,4,462.6,264.25,289.1,141.95,1,1,0.0
107,7,936.6,212.4,23.399999999999977,55.49999999999997,1,1,1.0
107,5,427.22,270.18,100.38,41.01999999999998,1,1,0.0
107,6,671.4,251.26,74.64999999999998,22.639999999999986,1,1,0.0
108,3,207.56,252.29,96.25999999999999,42.84,1,1,0.0
108,4,443.4,266.7,299.0,142.3,1,1,0.0
108,7,931.2,212.4,28.799999999999955,55.49999999999997,1,1,1.0
108,5,412.53,270.72,107.57000000000005,41.849999999999966,1,1,0.0
108,6,653.5,251.67,82.78999999999996,36.12000000000003,1,1,0.0
109,3,207.57,252.51,95.62,42.650000000000034,1,1,0.0
109,4,425.9,269.1,308.0,145.59999999999997,1,1,0.0
109,7,926.65,212.4,33.35000000000002,56.29999999999998,1,1,1.0
109,5,400.56,272.9,107.57,41.85000000000002,1,1,0.0
109,6,641.71,253.3,82.78999999999996,34.49000000000001,1,1,0.0
110,3,207.58,252.74,94.97999999999999,42.44999999999999,1,1,0.0
110,4,410.05,269.9,311.65000000000003,149.68,1,1,0.0
110,7,922.1,212.4,37.89999999999998,57.099999999999994,1,1,1.0
110,5,383.69,272.9,110.81,41.85000000000002,1,1,0.0
110,6,620.2,254.11,90.07999999999993,34.5,1,1,0.0
111,3,207.59,252.97,94.34,42.23999999999998,1,1,0.0
111,4,392.2,271.5,320.59999999999997,151.7,1,1,0.0
111,7,918.2,212.4,41.799999999999955,57.099999999999994,1,1,1.0
111,5,370.63,273.99,110.81,41.849999999999966,1,1,0.0
111,6,606.8,254.52,95.75,34.48999999999998,1,1,0.0
112,3,207.6,253.2,93.70000000000002,42.04000000000002,1,1,0.0
112,4,386.1,273.1,316.9,156.2,1,1,0.0
112,7,918.3,214.9,41.700000000000045,54.599999999999994,1,1,1.0
112,5,355.94,275.08,110.81,41.85000000000002,1,1,0.0
112,6,595.0,256.15,95.76999999999998,26.05000000000001,1,1,0.0
113,3,207.61,253.09,94.13,42.17999999999998,1,1,0.0
113,4,357.65,274.3,333.95000000000005,160.69,1,1,0.0
113,7,910.1,212.4,49.89999999999998,58.099999999999994,1,1,1.0
113,5,341.25,276.71,110.81,41.85000000000002,1,1,0.0
113,6,577.5,257.37,100.25999999999999,34.49000000000001,1,1,0.0
114,3,207.62,252.99,94.55000000000001,42.30000000000001,1,1,0.0
114,4,346.5,277.6,334.1,162.26999999999998,1,1,0.0
114,7,904.9,212.4,55.10000000000002,59.400000000000006,1,1,1.0
114,5,326.6,278.34,114.57,41.85000000000002,1,1,0.0
114,6,564.5,256.15,101.07000000000005,34.49000000000001,1,1,0.0
115,3,207.63,252.88,94.98000000000002,42.44,1,1,0.0
115,4,319.4,277.6,352.0,165.5,1,1,0.0
115,7,898.9,213.5,61.10000000000002,60.39999999999998,1,1,1.0
115,5,311.91,278.34,114.57,41.85000000000002,1,1,0.0
115,6,551.09,257.37,101.05999999999995,34.49000000000001,1,1,0.0
116,3,207.64,252.77,95.41000000000003,42.58000000000001,1,1,0.0
116,4,299.8,279.8,360.2,167.09999999999997,1,1,0.0
116,7,894.4,213.5,65.60000000000002,61.19999999999999,1,1,1.0
116,5,297.22,280.52,114.57,41.85000000000002,1,1,0.0
116,6,538.08,257.77,101.05999999999995,34.5,1,1,0.0
117,3,207.66,252.66,95.83000000000001,42.72,1,1,0.0
117,4,278.58,282.5,370.02000000000004,172.01999999999998,1,1,0.0
117,7,890.7,214.5,69.29999999999995,60.19999999999999,1,1,1.0
117,5,280.35,280.52,114.57,41.85000000000002,1,1,0.0
117,6,522.2,258.99,104.75,34.5,1,1,0.0
118,3,207.67,252.56,96.25000000000003,42.839999999999975,1,1,0.0
118,4,258.99,284.1,377.11,176.39999999999998,1,1,0.0
118,7,883.6,215.5,76.39999999999998,60.0,1,1,1.0
118,5,265.11,281.61,114.57999999999998,41.849999999999966,1,1,0.0
118,6,506.8,261.43,109.57999999999998,34.49000000000001,1,1,0.0
119,3,207.68,252.6,96.25,42.849999999999994,1,1,0.0
119,4,240.45,286.8,384.15000000000003,177.0,1,1,0.0
119,7,878.4,215.5,81.60000000000002,60.30000000000001,1,1,1.0
119,5,249.88,283.24,116.78000000000003,41.849999999999966,1,1,0.0
119,6,492.57,261.43,109.58999999999997,34.49000000000001,1,1,0.0
120,3,207.69,252.64,96.25,42.85000000000002,1,1,0.0
120,4,217.0,288.1,393.70000000000005,176.95999999999998,1,1,0.0
120,7,871.0,215.5,89.0,61.89999999999998,1,1,1.0
120,5,233.55,283.2,119.55000000000001,44.06999999999999,1,1,0.0
120,6,477.13,262.24,109.58000000000004,34.5,1,1,0.0
121,3,207.7,252.69,96.25,42.839999999999975,1,1,0.0
121,4,195.23,290.8,404.56999999999994,187.86,1,1,0.0
121,7,867.33,215.5,84.76999999999998,61.89999999999998,1,1,1.0
121,5,218.32,282.66,119.54000000000002,44.06,1,1,0.0
121,6,459.6,264.28,112.48000000000002,38.120000000000005,1,1,0.0
122,3,207.71,252.73,96.26000000000002,42.849999999999994,1,1,0.0
122,4,170.2,292.4,416.00000000000006,192.79000000000002,1,1,0.0
122,7,862.76,216.91,84.76999999999998,61.900000000000006,1,1,1.0
122,5,198.2,284.29,123.88,47.90999999999997,1,1,0.0
122,6,447.8,263.46,113.70999999999998,40.94,1,1,0.0
123,3,207.72,252.78,96.26000000000002,42.84,1,1,0.0
123,4,145.44,295.3,428.35999999999996,197.18,1,1,0.0
123,7,855.73,217.61,86.56999999999994,61.89999999999998,1,1,1.0
123,5,184.6,284.29,123.88000000000002,47.90999999999997,1,1,0.0
123,6,433.6,263.87,111.24000000000001,40.94,1,1,0.0
124,3,207.73,252.82,96.26000000000002,42.85000000000002,1,1,0.0
124,4,119.94,296.76,440.76000000000005,202.94,1,1,0.0
124,7,849.41,217.96,87.29000000000008,61.900000000000006,1,1,1.0
124,5,168.27,285.38,123.89000000000001,47.910000000000025,1,1,0.0
124,6,419.78,264.68,111.24000000000001,40.94,1,1,0.0
125,3,207.74,252.86,96.25999999999999,42.849999999999966,1,1,0.0
125,4,90.8,299.7,457.49999999999994,206.56,1,1,0.0
125,7,845.9,217.96,87.29000000000008,61.900000000000006,1,1,1.0
125,5,150.86,287.55,123.88,47.920000000000016,1,1,0.0
125,6,403.9,265.9,114.93000000000006,45.400000000000034,1,1,0.0
126,3,207.75,252.91,96.25999999999999,42.84,1,1,0.0
126,4,65.31,302.6,467.69,210.20999999999992,1,1,0.0
126,7,839.92,217.96,87.29000000000008,61.900000000000006,1,1,1.0
126,5,133.45,290.27,123.88,47.920000000000016,1,1,0.0
126,6,390.1,266.31,118.57,45.39999999999998,1,1,0.0
127,3,207.76,252.95,96.25999999999999,42.85000000000002,1,1,0.0
127,4,36.17,306.2,482.22999999999996,213.2,1,1,0.0
127,7,833.6,218.66,90.10000000000002,62.640000000000015,1,1,1.0
127,5,114.95,291.36,128.25,47.90999999999997,1,1,0.0
127,6,377.5,267.93,118.57,45.39999999999998,1,1,0.0
